Run time (s),Round,Exception,deadline,Agreement,Discounted,#agreeing,min.util.,max.util.,Dist. to Pareto,Dist. to Nash,Social Welfare,Agent 1,Agent 2,Utility 1,Utility 2,Disc. Util. 1,Disc. Util. 2,Perceived. Util. 1,Perceived. Util. 2,Profile 1,Profile 2,Domain,Utility product
0.004,5,,1000rounds,Yes,No,2,0.79377,0.93868,0.06499,0.12337,1.73245,dandikAgent,winkyAgent,0.938678114191948,0.793766939301768,0.938678114191948,0.793766939301768,0.637150720154275,0.690914979920687,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.745091653691698
0.011,13,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,winkyAgent,dandikAgent,0.798680832921253,1.0,0.798680832921253,1.0,0.759369068508141,0.689222038297961,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
2.138,982,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,dandikAgent,winkyAgent,1.0,0.815283163766363,1.0,0.815283163766363,0.898427561314754,0.512578830992977,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
2.337,982,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,winkyAgent,dandikAgent,0.798680832921253,1.0,0.798680832921253,1.0,0.308997213888353,0.909129089061575,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
2.782,983,,1000rounds,Yes,No,2,0.79353,0.93848,0.06526,0.12354,1.732,dandikAgent,winkyAgent,0.938475606283902,0.793527476611803,0.938475606283902,0.793527476611803,0.850142602926814,0.729767536933885,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7447061797161967
2.564,982,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,winkyAgent,dandikAgent,0.798680832921253,1.0,0.798680832921253,1.0,0.647059407344303,0.808077494970698,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
1.976,983,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,dandikAgent,winkyAgent,1.0,0.815283163766363,1.0,0.815283163766363,0.511613031349873,0.421298482998934,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
1.754,702,,1000rounds,Yes,No,2,0.73863,0.97799,0.06395,0.17601,1.71662,winkyAgent,dandikAgent,0.738633501471651,0.977988747852791,0.738633501471651,0.977988747852791,0.4512048210849,0.963904077033815,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7223752532263826
7.082,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,dandikAgent,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
7.856,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,dandikAgent,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
7.594,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,dandikAgent,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.866,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,dandikAgent,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
7.779,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,dandikAgent,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.443,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,dandikAgent,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.938,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,dandikAgent,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.794,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,dandikAgent,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.397,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,dandikAgent,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
6.427,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,dandikAgent,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
5.676,994,,1000rounds,Yes,No,2,0.56836,0.89183,0.06979,0.16595,1.46019,HardDealer,KAgent,0.891825335549725,0.568361400283235,0.891825335549725,0.568361400283235,0.999999999999999,0.712935551436144,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5068790965211076
3.33,999,,1000rounds,Yes,No,2,0.56532,0.95615,0.0,0.41123,1.52148,KAgent,HardDealer,0.5653230555129,0.956152086096157,0.5653230555129,0.956152086096157,0.541114197064877,0.964308993357006,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5405348188469129
5.392,988,,1000rounds,Yes,No,2,0.3055,0.7139,0.3206,0.47089,1.0194,HardDealer,KAgent,0.71390162461333,0.305501072816341,0.71390162461333,0.305501072816341,1.0,0.838935693286887,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.21809771220470103
3.458,997,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,KAgent,HardDealer,0.497906520303068,1.0,0.497906520303068,1.0,0.61615733186627,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
3.337,987,,1000rounds,Yes,No,2,0.45017,1.0,0.0,0.29675,1.45017,HardDealer,KAgent,1.0,0.450170844489596,1.0,0.450170844489596,1.0,0.902286608544269,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.450170844489596
3.23,996,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,KAgent,HardDealer,0.497906520303068,1.0,0.497906520303068,1.0,0.633184164479357,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
4.036,998,,1000rounds,Yes,No,2,0.45017,1.0,0.0,0.29675,1.45017,HardDealer,KAgent,1.0,0.450170844489596,1.0,0.450170844489596,1.0,0.533235935600249,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.450170844489596
3.254,999,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,KAgent,HardDealer,0.497906520303068,1.0,0.497906520303068,1.0,0.441567954316746,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
2.814,999,,1000rounds,Yes,No,2,0.39687,0.8229,0.18495,0.34766,1.21977,HardDealer,KAgent,0.822896260051506,0.396874081571881,0.822896260051506,0.396874081571881,0.870333267057185,0.561921620759602,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.32658619743687717
,1,"Session genius.core.session.Sessionf2b07d failed: failed to construct agent : Execution failed of init<HardDealer,Participant[Party19,PartyRepositoryItem[HardDealer,agents.anac.y2019.harddealer.HardDealer,Hardheaded but concedes at the very end to make a deal., is mediator=false],domains/englandzimbabwe/Zimbabwe_rv03_comp200.xml]>:agents.anac.y2019.harddealer.math3.optimization.linear.UnboundedSolutionException: unbounded solution: unbounded solution:[agents.anac.y2019.kagent.KAgent, agents.anac.y2019.harddealer.HardDealer]",1000rounds,No,,0,,,,,,KAgent,HardDealer,0.3,0.3,0.3,0.3,,,England_rv03_comp20,Zimbabwe_rv03_comp200,England vs Zimbabwe,0.09
1.865,972,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,KAgent,SAGA,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.969939270764296,0.946511656515961,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
2.039,991,,1000rounds,Yes,No,2,0.66667,0.88263,0.18922,0.27637,1.54929,SAGA,KAgent,0.882627699446719,0.666666666666666,0.882627699446719,0.666666666666666,0.895019625165216,0.80358147761667,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.588418466297812
3.362,987,,1000rounds,Yes,No,2,0.87382,0.87389,0.0,0.07109,1.74771,KAgent,SAGA,0.873894075904236,0.873817234619164,0.873894075904236,0.873817234619164,0.84579464811715,0.877014243260505,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.7636237047567093
2.58,955,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,SAGA,KAgent,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.833732219601804,0.616554326947193,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
0.001,2,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,KAgent,SAGA,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.999999999999999,0.951541546457968,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
3.084,984,,1000rounds,Yes,No,2,0.87382,0.87389,0.0,0.07109,1.74771,SAGA,KAgent,0.873894075904236,0.873817234619164,0.873894075904236,0.873817234619164,0.860653496738311,0.957736738279773,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.7636237047567093
2.767,992,,1000rounds,Yes,No,2,0.87382,0.87389,0.0,0.07109,1.74771,KAgent,SAGA,0.873894075904236,0.873817234619164,0.873894075904236,0.873817234619164,0.864434315475861,0.880388970182908,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.7636237047567093
2.854,974,,1000rounds,Yes,No,2,0.51824,0.94131,0.30259,0.43247,1.45956,SAGA,KAgent,0.94131384972336,0.518243371049691,0.94131384972336,0.518243371049691,0.945653020773109,0.969833529190252,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.48782966269639627
0.015,2,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,KAgent,SAGA,0.725352816943306,1.0,0.725352816943306,1.0,1.0,0.999999999999999,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
2.669,893,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,SAGA,KAgent,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.86152229167299,0.558290460931669,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
3.372,966,,1000rounds,Yes,No,2,0.72872,0.75599,0.23361,0.23361,1.48471,EAgent,KAgent,0.755987011126243,0.728723238225369,0.755987011126243,0.728723238225369,0.808079347014427,0.988333481032063,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5509053028042339
2.705,981,,1000rounds,Yes,No,2,0.56006,0.71455,0.37205,0.3942,1.27461,KAgent,EAgent,0.560060795479586,0.714548661085341,0.560060795479586,0.714548661085341,0.903853271197305,0.813417046047705,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.40019069153632914
2.654,982,,1000rounds,Yes,No,2,0.623,0.93438,0.20317,0.29028,1.55739,EAgent,KAgent,0.934384137270231,0.623001319820879,0.934384137270231,0.623001319820879,0.856641711101147,0.897397689041804,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5821225507390473
2.711,988,,1000rounds,Yes,No,2,0.83578,0.88234,0.07193,0.07193,1.71813,KAgent,EAgent,0.835782741207855,0.882342853562662,0.835782741207855,0.882342853562662,0.814070452423243,0.913915673406531,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7374469288357626
2.904,986,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,EAgent,KAgent,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.802894950475014,0.846814743332842,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
2.956,990,,1000rounds,Yes,No,2,0.49549,0.89045,0.32237,0.40663,1.38594,KAgent,EAgent,0.495490051140252,0.890454869249255,0.495490051140252,0.890454869249255,0.766660245478187,0.946046838642566,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.44121152870239977
3.252,960,,1000rounds,Yes,No,2,0.77225,0.87736,0.12997,0.14127,1.64961,EAgent,KAgent,0.877356228383897,0.772250714837173,0.877356228383897,0.772250714837173,0.8906522077869,0.989463766333879,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6775389745363105
2.698,994,,1000rounds,Yes,No,2,0.37157,0.84792,0.45338,0.5338,1.21949,KAgent,EAgent,0.371571725165699,0.847917448002677,0.371571725165699,0.847917448002677,0.604162898122453,0.811373114585876,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.31506214895245155
2.73,971,,1000rounds,Yes,No,2,0.71569,0.83832,0.18174,0.19975,1.55401,EAgent,KAgent,0.715688078308651,0.838320349268246,0.715688078308651,0.838320349268246,0.847254598689557,0.972681249041598,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.599975879774828
2.524,980,,1000rounds,Yes,No,2,0.67583,0.95673,0.13024,0.23024,1.63256,KAgent,EAgent,0.675834553397104,0.956728088380844,0.675834553397104,0.956728088380844,0.91053239669857,0.82777362194123,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6465899003333327
1.308,985,,1000rounds,Yes,No,2,0.56532,0.95615,0.0,0.41123,1.52148,KAgent,winkyAgent,0.5653230555129,0.956152086096157,0.5653230555129,0.956152086096157,0.899184696296733,0.914858427861636,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5405348188469129
0.002,3,,1000rounds,Yes,No,2,0.76762,0.82738,0.0,0.17143,1.59501,winkyAgent,KAgent,0.767624826113934,0.827380740687064,0.767624826113934,0.827380740687064,0.839258703364391,0.619780174576352,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6351179971999255
2.472,982,,1000rounds,Yes,No,2,0.5231,0.81793,0.13858,0.39692,1.34104,KAgent,winkyAgent,0.523104550955609,0.817931891673191,0.523104550955609,0.817931891673191,0.927042805152236,0.830553450169402,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.4278638949059764
2.583,982,,1000rounds,Yes,No,2,0.64003,0.88843,0.05306,0.09585,1.52846,winkyAgent,KAgent,0.888432177219105,0.640029792364265,0.888432177219105,0.640029792364265,0.447025932709919,0.905665682964595,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5686230619152757
2.573,983,,1000rounds,Yes,No,2,0.76762,0.82738,0.0,0.17143,1.59501,KAgent,winkyAgent,0.767624826113934,0.827380740687064,0.767624826113934,0.827380740687064,0.913339066855643,0.763252168050783,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6351179971999255
3.133,984,,1000rounds,Yes,No,2,0.55309,0.66762,0.28004,0.30269,1.22071,winkyAgent,KAgent,0.667620424167913,0.553087189377173,0.667620424167913,0.553087189377173,0.630286738351254,0.900123674458818,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.3692523039738271
2.657,988,,1000rounds,Yes,No,2,0.31177,0.57998,0.45364,0.61839,0.89176,KAgent,winkyAgent,0.311771501355596,0.579983705240475,0.311771501355596,0.579983705240475,0.82839252630083,0.423369727181598,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.18082239054460436
,3,"Session genius.core.session.Sessionb94 failed: Failed to execute protocol: Negotiating party winkyAgent timed out in chooseAction() method.: agent winkyAgent passed deadline and was killed:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.kagent.KAgent]",1000rounds,No,,0,,,,,,winkyAgent,KAgent,0.3,0.3,0.3,0.3,,,England_rv03_comp20,Zimbabwe_rv03_comp200,England vs Zimbabwe,0.09
2.912,986,,1000rounds,Yes,No,2,0.54697,0.85037,0.09841,0.3823,1.39733,KAgent,winkyAgent,0.546966331954819,0.850365478907489,0.546966331954819,0.850365478907489,0.818345593806029,0.886329881801867,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.4651212868190323
3.044,982,,1000rounds,Yes,No,2,0.52167,0.62559,0.32992,0.35516,1.14726,winkyAgent,KAgent,0.625588929765986,0.521668499077335,0.625588929765986,0.521668499077335,0.605002301390039,0.939568456129652,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.3263500380304183
0.005,2,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,AgentGG,SAGA,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.943972540284699,0.902081274453931,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
4.688,981,,1000rounds,Yes,No,2,0.84153,0.88941,0.06395,0.06395,1.73094,SAGA,AgentGG,0.841528874455745,0.889412833591897,0.841528874455745,0.889412833591897,0.868251425779886,0.859741383360666,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7484665807790839
4.599,955,,1000rounds,Yes,No,2,0.84025,0.88991,0.06499,0.06499,1.73016,AgentGG,SAGA,0.840254320097295,0.88990786127451,0.840254320097295,0.88990786127451,0.758568738229755,0.906775647149972,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7477489249244513
0.569,187,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,SAGA,AgentGG,1.0,0.815283163766363,1.0,0.815283163766363,0.999999999999999,0.729094734564904,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.001,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,AgentGG,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,0.934148409708236,0.858291039761896,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
4.92,999,,1000rounds,Yes,No,2,0.84153,0.88941,0.06395,0.06395,1.73094,SAGA,AgentGG,0.841528874455745,0.889412833591897,0.841528874455745,0.889412833591897,0.862947726968209,0.872065101259115,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7484665807790839
5.111,990,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,AgentGG,SAGA,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.729603834542662,0.943885494067747,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
4.545,987,,1000rounds,Yes,No,2,0.84005,0.88967,0.06526,0.06526,1.72972,SAGA,AgentGG,0.840051812189249,0.889668398584545,0.840051812189249,0.889668398584545,0.86147830232312,0.834310375176784,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7473675504784542
4.401,962,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,AgentGG,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,0.652387858198297,0.872701693010698,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
4.243,967,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,SAGA,AgentGG,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.920993457287369,0.879077710995758,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
3.328,1001,,1000rounds,Yes,No,2,0.61868,0.81599,0.12798,0.14873,1.43467,Gravity,TheNewDeal,0.8159920684652,0.618677788610819,0.8159920684652,0.618677788610819,0.0,0.418009476915813,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.504836168442018
2.422,1001,,1000rounds,No,No,1,0.3,0.3,1.09666,1.16932,0.0,TheNewDeal,Gravity,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.473,1001,,1000rounds,Yes,No,2,0.6521,0.9354,0.0126,0.08474,1.5875,Gravity,TheNewDeal,0.935403121503326,0.652099197360734,0.935403121503326,0.652099197360734,0.0,0.614507229086162,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.609975624741044
2.794,1001,,1000rounds,No,No,1,0.3,0.3,1.09666,1.16932,0.0,TheNewDeal,Gravity,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
3.171,1001,,1000rounds,Yes,No,2,0.718,0.84685,0.05917,0.0658,1.56485,Gravity,TheNewDeal,0.84685407699076,0.717995921375745,0.84685407699076,0.717995921375745,0.0,0.620679230615012,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6080377732797868
2.78,1001,,1000rounds,No,No,1,0.3,0.3,1.09666,1.16932,0.0,TheNewDeal,Gravity,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.957,1001,,1000rounds,Yes,No,2,0.6872,0.79555,0.10184,0.12417,1.48274,Gravity,TheNewDeal,0.79554930300127,0.687195068608427,0.79554930300127,0.687195068608427,0.0,0.783851815753346,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5466975578573441
3.359,1001,,1000rounds,No,No,1,0.3,0.3,1.09666,1.16932,0.0,TheNewDeal,Gravity,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
3.097,1001,,1000rounds,Yes,No,2,0.58721,0.95503,0.0061,0.15254,1.54223,Gravity,TheNewDeal,0.955025915979354,0.587205404484811,0.955025915979354,0.587205404484811,0.0,0.550450941966946,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5607963792861337
3.504,1001,,1000rounds,No,No,1,0.3,0.3,1.09666,1.16932,0.0,TheNewDeal,Gravity,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
10.81,999,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,HardDealer,SAGA,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.837837837837837,0.904420182152054,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
0.006,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,SAGA,HardDealer,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.813290048509695,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
5.45,935,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,HardDealer,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.866575494726254,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
3.193,939,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,SAGA,HardDealer,0.798680832921253,1.0,0.798680832921253,1.0,0.864494968884373,0.999999999999999,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
3.151,948,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,HardDealer,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.872188860196377,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
3.531,949,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,SAGA,HardDealer,0.798680832921253,1.0,0.798680832921253,1.0,0.840270827025674,1.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
2.619,968,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,HardDealer,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.833198184557846,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.007,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,SAGA,HardDealer,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.84700697197505,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
3.61,955,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,HardDealer,SAGA,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.846282794118421,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
